﻿language,unit,word,definition
"אנגלית","3","mortal","קטלני"
"אנגלית","3","mortality","תמותה"
"אנגלית","3","most","הכי"
"אנגלית","3","most","רוב"
"אנגלית","3","mutually","באופן שווה/הדדי"
"אנגלית","3","nation","אומה"
"אנגלית","3","nationality","לאום"
"אנגלית","3","nationalize","להלאים"
"אנגלית","3","native","יליד, מקומי, טבעי"
"אנגלית","3","natural","טבעי"
"אנגלית","3","nature","טבע"
"אנגלית","3","need","צריך, צורך"
"אנגלית","3","negative","שלילי"
"אנגלית","3","network","רשת"
"אנגלית","3","new","חדש"
"אנגלית","3","newscaster","מגיש חדשות"
"אנגלית","3","newspaper","עיתון"
"אנגלית","3","note","הערה, פתק"
"אנגלית","3","note","לציין"
"אנגלית","3","noted","ידוע, מפורסם"
"אנגלית","3","obviously","ברור"
"אנגלית","3","occasion","אירוע, סיבה, הזדמנות"
"אנגלית","3","occasional","מדי פעם, מקרי"
"אנגלית","3","occasions","הזדמנויות, מקרים"
"אנגלית","3","occur","קרה, התרחש"
"אנגלית","3","offer","הצעה, להציע"
"אנגלית","3","official","רשמי, מאושר"
"אנגלית","3","officiate","לכהן, לערוך"
"אנגלית","3","oil","נפט, שמן, לשמן"
"אנגלית","3","ongoing","מתמשך"
"אנגלית","3","option","אפשרות, אופציה"
"אנגלית","3","order","מסדר דתי"
"אנגלית","3","order","להזמין"
"אנגלית","3","order","לצוות"
"אנגלית","3","orderly","מסודר"
"אנגלית","3","orientation","התמצאות"
"אנגלית","3","origin","מקור, מוצא"
"אנגלית","3","original","מקורי"
"אנגלית","3","originality","מקוריות"
"אנגלית","3","originate","התחיל, התהווה"
"אנגלית","3","outcome","תוצאה"
"אנגלית","3","overcome","להתגבר"
"אנגלית","3","part","חלק"
"אנגלית","3","partial","חלקי"
"אנגלית","3","patient","סבלני"
"אנגלית","3","patient","חולה"
"אנגלית","3","per","לכל"
"אנגלית","3","percent","אחוז"
"אנגלית","3","perfect","מושלם"
"אנגלית","3","perfect","להשלים, לשפר"
"אנגלית","3","pollution","זיהום"
"אנגלית","3","population","אוכלוסייה"
"אנגלית","3","possess","להיות בעלים של, להחזיק ב-"
"אנגלית","3","possession","בעלות, חזקה"
"אנגלית","3","precise","מדויק"
"אנגלית","3","precision","דיוק"
"אנגלית","3","presence","נוכחות"
"אנגלית","3","present","להציג"
"אנגלית","3","present","מתנה"
"אנגלית","3","present","הווה, נוכח, קיים"
"אנגלית","3","prime","ראשוני, עיקרי, מובחר"
"אנגלית","3","primitive","קדום, חסר תרבות"
"אנגלית","3","prior","קודם"
"אנגלית","3","priority","עדיפות"
"אנגלית","3","progress","התקדמות, להתקדם"
"אנגלית","3","progressive","מתקדם ומתמשך"
"אנגלית","3","proper","מתאים, הולם"
"אנגלית","3","properly","כראוי"
"אנגלית","3","protect","להגן"
"אנגלית","3","provide","לספק"
"אנגלית","3","provide","לפרנס"
"אנגלית","3","purpose","כוונה, מטרה"
"אנגלית","3","purposely","בכוונה"
"אנגלית","3","quiet","שקט"
"אנגלית","3","quite","למדי"
"אנגלית","3","quote","ציטוט"
"אנגלית","3","raise","להעלות"
"אנגלית","3","range","מטווח"
"אנגלית","3","range","רכס"
"אנגלית","3","range","טווח"
"אנגלית","3","rational","הגיוני, רציונאלי"
"אנגלית","3","rationalize","להצדיק, להסביר"
"אנגלית","3","reality","מציאות"
"אנגלית","3","reason","סיבה"
"אנגלית","3","reason","הגיון"
"אנגלית","3","recession","מיתון"
"אנגלית","3","recommend","להמליץ"
"אנגלית","3","recycle","למחזר"
"אנגלית","3","recycling","מחזור"
"אנגלית","3","reduce","להפחית"
"אנגלית","3","refer","מתייחס"
"אנגלית","3","reference","התייחסות, הפניה"
"אנגלית","3","refuse","אשפה, זבל"
"אנגלית","3","refuse","לסרב"
"אנגלית","3","regime","שלטון, משטר"
"אנגלית","3","regulation","תקנה"
"אנגלית","3","reign","שלטון"
"אנגלית","3","reigned","משל, שלט"
"אנגלית","3","relative","יחסי"
"אנגלית","3","relative","קרוב-משפחה"
"אנגלית","3","relatively","בקרוב, באופן יחסי"
"אנגלית","3","religion","דת"
"אנגלית","3","repeat","לחזור"
"אנגלית","3","repeat","שידור/מאורע חוזר"
"אנגלית","3","repetition","חזרה"
"אנגלית","3","reply","להשיב"
"אנגלית","3","research","מחקר"
"אנגלית","3","resist","להתנגד"
"אנגלית","3","resistance","התנגדות, מחתרת"
"אנגלית","3","resolve","נחוש"
"אנגלית","3","resolve","לפתור"
"אנגלית","3","result","תוצאה"
"אנגלית","3","result in","הסתיים ב-"
"אנגלית","3","reveal","לחשוף"
"אנגלית","3","review","ביקורת"
"אנגלית","3","review","לסקור, סקירה"
"אנגלית","3","rigid","נוקשה, מחמיר"
"אנגלית","3","rise","עליה, לעלות"
"אנגלית","3","rising","עולה"
"אנגלית","3","rising","זריחה"
"אנגלית","3","rocket","טיל"
"אנגלית","3","scene","סצנה"
"אנגלית","3","scene","זירה"
"אנגלית","3","scenery","נוף"
"אנגלית","3","science","מדע"
"אנגלית","3","scientist","מדען"
"אנגלית","3","section","יחידה, חלק"
"אנגלית","3","seem","נראה כ-, דומה ל-"
"אנגלית","3","sense","היגיון, תודעה"
"אנגלית","3","sense","חוש, לחוש"
"אנגלית","3","sensible","נבון"
"אנגלית","3","serious","רציני, חמור"
"אנגלית","3","shuttle","מעבורת"
"אנגלית","3","sign","לחתום"
"אנגלית","3","sign","סימן, לסמן"
"אנגלית","3","sign","שֶׁלֶט"
"אנגלית","3","signal","אות, סימן, לאותת"
"אנגלית","3","similar","דומה"
"אנגלית","3","simple","פשוט"
"אנגלית","3","simplify","לפשט"
"אנגלית","3","simply","בפשטות"
"אנגלית","3","social","חברתי"
"אנגלית","3","spacious","מרווח"
"אנגלית","3","square","כיכר"
"אנגלית","3","square","ריבוע"
"אנגלית","3","stand","לעמוד"
"אנגלית","3","standardize","לתקנן"
"אנגלית","3","subject","נתון ל-, בכפוך ל-"
"אנגלית","3","subject","למסור, להעביר לבעלות אחר"
"אנגלית","3","subject","נתין, אזרח, אדם"
"אנגלית","3","subject","נושא"
"אנגלית","3","subjective","אישי, משוחד בדעתו"
"אנגלית","3","suburban","פרברי"
"אנגלית","3","succeed","הצליח"
"אנגלית","3","success","הצלחה"
"אנגלית","3","sum","סכום, סך, לסכם"
"אנגלית","3","sum up","לסכם"
"אנגלית","3","summarize","לסכם"
"אנגלית","3","summary","סיכום, תמצית"
"אנגלית","3","surround","להקיף"
"אנגלית","3","surrounding","מקיף, סובב"
"אנגלית","3","task","משימה"
"אנגלית","3","territory","תחום, שטח"
"אנגלית","3","thereby","ולכן, גרם ל-"
"אנגלית","3","title","כותרת"
"אנגלית","3","touch","מגע, לגעת"
"אנגלית","3","trade","להחליף"
"אנגלית","3","trade","לסחור, מסחר"
"אנגלית","3","train","להכשיר, לאמן"
"אנגלית","3","train","רכבת"
"אנגלית","3","trial","נסיון"
"אנגלית","3","trial","משפט"
"אנגלית","3","turn","לפנות, סיבוב"
"אנגלית","3","uncharted","לא מתועד"
"אנגלית","3","uniform","מדים"
"אנגלית","3","uniform","אחיד"
"אנגלית","3","unify","לאחד"
"אנגלית","3","union","איגוד, איחוד"
"אנגלית","3","universe","יקום"
"אנגלית","3","uphold","להחזיק, לתמוך, לדגול"
"אנגלית","3","volume","כרך"
"אנגלית","3","volume","עוצמת קול"
"אנגלית","3","volume","נפח"
"אנגלית","3","war","מלחמה"
"אנגלית","3","warfare","לוחמה"
"אנגלית","3","warrior","לוחם"
"אנגלית","3","waste","בזבוז, לבזבז"
"אנגלית","3","waste","הפסולת"
"אנגלית","3","watch","להסתכל, להשגיח"
"אנגלית","3","watch","שעון"
"אנגלית","3","widespread","נפוץ"
"אנגלית","3","wild","פראי, טבע"
"אנגלית","3","wilderness","ערבה, שממה"
"אנגלית","3","wool","צמר"
"אנגלית","4","abandon","לנטוש, לזנוח"
"אנגלית","4","abduct","חטיפה, לחטוף"
"אנגלית","4","abide","לציית"
"אנגלית","4","absence","מחסור"
"אנגלית","4","absent","חסר, לא נוכח"
"אנגלית","4","absorb","לספוג"
"אנגלית","4","abundance","שפע"
"אנגלית","4","abuse","התעללות, ניצול"
"אנגלית","4","abuse","להתעלל, לנצל"
"אנגלית","4","accumulate","לצבור, לאסוף"
"אנגלית","4","acquire","לרכוש, להשיג"
"אנגלית","4","acquisition","רכישה"
"אנגלית","4","adopt","לאמץ"
"אנגלית","4","adventure","הרפתקה"
"אנגלית","4","affect","להשפיע"
"אנגלית","4","affection","חיבה"
"אנגלית","4","affluence","שפע"
"אנגלית","4","affluent","שופע, עשיר"
"אנגלית","4","aid","עזרה, לסייע"
"אנגלית","4","airborne","נישא באוויר"
"אנגלית","4","airline","חברת תעופה"
"אנגלית","4","airplane","אווירון, מטוס"
"אנגלית","4","alike","דומה"
"אנגלית","4","allow","להרשות"
"אנגלית","4","ally (allies)","בן-ברית (בנות-ברית)"
"אנגלית","4","alter","שינה ,לשנות"
"אנגלית","4","alterations","שינויים"
"אנגלית","4","alternately","לסירוגין"
"אנגלית","4","amateur","חובבן"
"אנגלית","4","amend","תיקון, שינוי לטובה"
"אנגלית","4","analyze","לנתח"
"אנגלית","4","anticipate","לצפות"
"אנגלית","4","anxious","להוט"
"אנגלית","4","anxious","חרד"
"אנגלית","4","apparent","גלוי"
"אנגלית","4","apparently","כנראה"
"אנגלית","4","apply","לפנות"
"אנגלית","4","appreciate","עליה בערך"
"אנגלית","4","appreciation","הערכה"
"אנגלית","4","appropriately","בהתאם"
"אנגלית","4","arise","להופיע, לעלות"
"אנגלית","4","arise, arose","לקום, קם"
"אנגלית","4","artificial","מלאכותי"
"אנגלית","4","aside","במאמר מוסגר, מלבד"
"אנגלית","4","aside","הצידה"
"אנגלית","4","assess","להעריך, לאמוד"
"אנגלית","4","asset","נכס"
"אנגלית","4","assign","למנות, להקצות"
"אנגלית","4","assignment","משימה, מטלה"
"אנגלית","4","attain","להשיג, להגיע"
"אנגלית","4","attend","להשתתף, להיות נוכח"
"אנגלית","4","attendant","משרת, מטפל, מלווה"
"אנגלית","4","authority","סמכות"
"אנגלית","4","authorize","להרשות, להסמיך"
"אנגלית","4","autumn","סתיו"
"אנגלית","4","await","להמתין"
"אנגלית","4","awareness","מודעות"
"אנגלית","4","bare","חשוף, ריק, לחשוף"
"אנגלית","4","behave","להתנהג"
"אנגלית","4","behavior","התנהגות"
"אנגלית","4","bounce","לקפץ, ניתור"
"אנגלית","4","brilliant","מבריק"
"אנגלית","4","burden","עול"
"אנגלית","4","bush","שיח"
"אנגלית","4","bush","ערבה"
"אנגלית","4","cable","כבל"
"אנגלית","4","calculate","לחשב"
"אנגלית","4","calculator","מחשבון"
"אנגלית","4","campaign","מערכה, מסע"
"אנגלית","4","candid","כנה, ישיר"
"אנגלית","4","candidate","מועמד"
"אנגלית","4","case","מקרה, טיעון"
"אנגלית","4","case","תיבה"
"אנגלית","4","categorize","לקטלג, למיין, לסווג"
"אנגלית","4","cautious","זהיר"
"אנגלית","4","century","מאה שנים"
"אנגלית","4","charge","להאשים"
"אנגלית","4","charge","לחייב"
"אנגלית","4","charge","להסתער"
"אנגלית","4","charge","לגבות"
"אנגלית","4","chart","גיליון, תרשים"
"אנגלית","4","claim","טענה, טוען"
"אנגלית","4","claim","תביעה"
"אנגלית","4","coincide","להקביל, לחפוף"
"אנגלית","4","colossal","עצום"
"אנגלית","4","commence","להתחיל"
"אנגלית","4","compress","לדחוס"
"אנגלית","4","comprise","לכלול"
"אנגלית","4","concept","רעיון, מושג"
"אנגלית","4","conception","תפיסה"
"אנגלית","4","confer","להתייעץ"
"אנגלית","4","confer","להעניק, להסביר"
"אנגלית","4","conference","ועידה"
"אנגלית","4","confide","לשתף, לספר (סוד)"
"אנגלית","4","confident","בטוח בעצמו"
"אנגלית","4","conflict","עימות, סכסוך"
"אנגלית","4","conjecture","סברה, לשער"
"אנגלית","4","connect","לחבר"
